Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Mike Taylor,51,5.7,1.7,2.1,41.2,32.5,69.1,43.6,10.1,-0.4
Mike Tobey,2,1.0,1.5,0.5,25.0,-,-,25.0,-0.1,0.0
Mike Todorovich,131,11.0,6.9,2.9,30.9,null,71.1,null,-,5.3
Mike Wilks,233,2.5,1.0,1.2,40.2,32.1,74.1,43.3,10.0,2.5
Mike Williams,21,0.7,1.1,0.1,33.3,0.0,50.0,33.3,3.5,0.0
Mike Woodson,786,14.0,2.3,2.3,46.6,27.1,81.3,47.3,15.0,34.6
Mikki Moore,564,5.8,3.9,0.7,55.1,15.4,74.3,55.1,12.5,22.5
Mile Ilić,5,0.0,0.2,0.0,0.0,-,-,0.0,-48.6,-0.2
Miles Bridges,120,9.1,4.6,1.4,45.7,34.3,77.6,52.4,12.8,4.1
Miles Plumlee,346,4.9,4.5,0.5,54.2,-,54.3,54.2,13.7,10.6
Miles Simon,5,0.4,0.4,0.0,20.0,0.0,-,20.0,-7.2,-0.1
Milo Komenich,64,9.9,-,1.9,28.3,null,58.4,null,-,1.4
Miloš Babić,21,1.8,1.0,0.5,37.5,-,65.0,37.5,10.9,-0.1
Miloš Teodosić,60,8.0,2.4,4.0,42.0,37.8,81.1,54.3,11.0,1.3
Milt Palacio,470,4.8,1.8,2.5,41.9,23.5,71.9,42.9,9.9,3.9
Milt Schoon,103,6.0,-,0.9,34.2,null,60.5,null,-,4.4
Milt Wagner,53,4.1,0.7,1.4,42.2,29.6,87.5,44.1,10.6,0.4
Milt Williams,72,3.6,0.9,1.9,43.7,-,67.4,43.7,12.2,0.8
Milton Doyle,10,3.4,1.8,1.0,27.7,17.4,50.0,31.9,5.2,-0.1
Mindaugas Kuzminskas,69,6.2,1.8,1.0,42.6,32.1,80.9,49.9,12.3,1.1
Miroslav Raduljica,53,3.6,2.1,0.4,53.0,-,82.5,53.0,14.7,1.1
Mirsad Türkcan,17,1.9,1.9,0.3,36.8,0.0,62.5,36.8,11.1,0.0
Mirza Teletović,324,8.1,3.2,0.8,40.6,37.1,75.5,52.4,13.0,8.8
Mitch Creek,5,4.2,2.4,1.2,50.0,0.0,71.4,50.0,20.2,0.2
Mitch Kupchak,510,10.2,5.4,0.7,52.3,0.0,70.4,52.3,16.2,27.1
Mitch McGary,52,4.4,3.5,0.3,52.7,0.0,58.0,52.7,15.4,1.3
Mitch Richmond,976,21.0,3.9,3.5,45.5,38.8,85.0,49.7,17.6,79.3
Mitchell Butler,362,5.2,2.0,0.9,43.8,30.4,62.3,46.8,10.2,3.1
Mitchell Robinson,100,8.3,6.6,0.5,70.0,-,60.9,70.0,22.6,9.8
Mitchell Wiggins,389,10.0,3.2,1.6,46.0,19.2,75.5,46.2,13.8,15.2
Miye Oni,3,0.0,0.3,0.0,-,-,-,-,-5.0,0.0
Mo Howard,32,4.8,1.2,1.3,48.5,null,68.6,null,14.5,0.6
Mo Layton,267,6.9,1.3,2.6,44.8,-,74.9,44.8,11.8,4.4
Mo Mahoney,8,1.5,1.1,0.3,33.3,null,80.0,null,9.5,0.0
Mo Williams,818,13.2,2.8,4.9,43.4,37.8,87.1,49.3,15.0,40.0
Moe Barr,31,2.0,0.6,0.9,40.3,null,84.6,null,11.9,0.1
Moe Becker,43,3.8,-,0.7,19.6,null,50.0,null,-,-2.4
Moe Radovich,4,3.5,0.3,2.0,38.5,null,100.0,null,20.0,0.1
Mohamed Bamba,81,6.0,5.0,0.7,47.1,31.6,60.2,52.3,15.1,2.8
Monk Meineke,343,6.8,4.7,1.3,36.7,null,75.6,null,13.4,14.9
Monta Ellis,833,17.8,3.5,4.6,45.1,31.4,77.2,48.0,16.0,41.9
Monte Morris,122,9.3,2.1,3.5,48.2,41.3,79.8,54.4,16.3,8.1
Monte Towe,115,2.8,0.8,1.9,40.4,21.4,78.3,41.8,9.6,0.2
Monti Davis,2,1.5,2.0,0.0,20.0,-,20.0,20.0,4.5,-0.1
Montrezl Harrell,292,12.3,4.8,1.3,61.7,11.1,63.5,61.8,22.3,23.4
Monty Williams,456,6.3,2.8,1.2,48.1,11.1,66.5,48.2,12.8,11.4
Moochie Norris,445,5.1,2.0,2.8,40.1,28.6,74.0,43.0,13.0,10.0
Mookie Blaylock,889,13.5,4.1,6.7,40.9,33.6,73.6,46.5,16.8,71.8
Moritz Wagner,64,7.0,3.3,0.8,49.5,33.1,82.3,56.2,14.3,1.2
Morlon Wiley,295,3.7,1.2,2.4,41.2,35.4,70.7,47.5,10.6,2.7
Morris Almond,38,3.1,1.2,0.3,38.1,29.2,74.3,41.2,7.0,0.0
Morris Peterson,711,10.7,3.5,1.5,41.8,37.3,77.3,49.5,13.3,35.7
Moses Brown,6,1.7,1.7,0.0,44.4,-,50.0,44.4,11.2,0.0
Moses Malone,1455,20.3,12.3,1.3,49.5,9.6,76.0,49.5,22.0,179.1
Mouhamed Sene,47,2.2,1.6,0.0,42.7,-,58.9,42.7,13.5,0.3
Muggsy Bogues,889,7.7,2.6,7.6,45.8,27.8,82.7,46.7,15.0,54.0
Murray Mitchell,2,1.0,-,1.0,33.3,null,-,null,-,0.0
Murray Wier,56,7.7,-,1.9,32.7,null,69.3,null,-,1.6
Mustafa Shakur,25,2.1,0.9,1.2,33.9,9.1,52.9,34.7,5.8,-0.5
Mychal Thompson,935,13.7,7.4,2.3,50.4,8.3,65.5,50.4,15.7,59.1
Mychel Thompson,5,3.6,1.0,1.4,29.2,36.4,-,37.5,2.2,-0.2
Myke Henry,20,5.4,1.9,1.1,37.6,32.8,60.0,46.3,9.7,0.1
Myles Patrick,3,1.7,0.7,0.3,40.0,-,50.0,40.0,6.9,0.0
Myles Turner,310,12.8,6.6,1.2,49.1,36.1,76.7,52.6,17.1,24.2
Myron Brown,4,2.3,0.8,1.5,66.7,33.3,-,75.0,14.7,0.0
Myron Jackson,8,1.4,0.4,0.8,22.2,-,87.5,22.2,10.6,0.0
