Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Robert Horry,1107,7.0,4.8,2.1,42.5,34.1,72.6,48.4,13.4,66.3
Robert Pack,552,8.9,2.0,4.6,42.5,29.2,78.7,43.9,15.0,14.4
Robert Parish,1611,14.5,9.1,1.4,53.7,0.0,72.1,53.7,19.2,147.0
Robert Reid,919,11.4,4.5,2.7,45.8,29.1,73.2,46.3,13.1,40.3
Robert Sacre,189,4.2,3.1,0.7,43.6,0.0,67.1,43.6,10.8,2.4
Robert Smith,229,5.0,1.3,1.8,43.5,23.8,87.7,44.1,11.0,5.6
Robert Swift,97,4.3,3.9,0.2,50.6,-,61.0,50.6,11.4,1.7
Robert Traylor,438,4.8,3.7,0.7,47.4,16.7,57.7,47.5,14.5,13.3
Robert Werdann,47,2.1,1.7,0.2,37.8,0.0,57.4,37.8,9.8,0.1
Robert Whaley,23,2.1,1.9,0.7,40.4,-,50.0,40.4,7.6,0.0
Robert Williams,51,3.0,3.3,0.5,69.0,-,58.6,69.0,18.6,2.3
Robin Jones,75,4.9,4.1,1.1,47.0,null,58.8,null,12.8,2.1
Robin Lopez,805,8.9,5.2,0.8,53.0,25.0,75.1,53.3,16.1,44.1
Rock Lee,2,1.0,0.5,1.0,50.0,-,0.0,50.0,1.0,0.0
Rod Derline,107,4.8,0.8,0.7,41.9,null,78.6,null,12.7,0.8
Rod Foster,207,7.5,1.2,2.3,44.0,29.8,76.8,46.5,10.9,2.2
Rod Freeman,35,3.0,1.5,0.4,37.9,null,68.3,null,10.9,0.0
Rod Higgins,779,9.0,3.6,1.6,46.5,34.2,80.8,49.8,13.5,37.8
Rod Knowles,9,1.0,1.0,0.0,28.6,-,33.3,28.6,-0.6,-0.1
Rod Strickland,1094,13.2,3.7,7.3,45.4,28.2,72.1,46.2,18.0,85.8
Rod Thorn,466,10.8,3.1,2.6,43.3,null,72.3,null,14.5,17.2
Roderick McDonald,87,3.2,2.3,0.5,44.8,37.5,70.4,45.4,15.2,1.1
Rodions Kurucs,84,7.2,3.5,0.8,44.7,32.2,75.5,51.4,10.2,1.6
Rodney Buford,230,6.4,2.6,0.8,41.2,30.0,75.8,43.6,10.0,2.9
Rodney Carney,299,5.9,2.0,0.4,42.2,33.8,70.4,48.5,11.9,6.2
Rodney Hood,341,12.5,2.9,1.9,42.6,37.2,83.9,50.7,13.2,17.2
Rodney McCray,768,11.7,6.6,3.6,50.3,26.0,76.1,50.7,14.4,56.0
Rodney McGruder,188,6.3,3.2,1.4,41.3,34.5,64.8,49.7,9.2,6.3
Rodney Monroe,38,3.4,0.9,0.7,36.8,22.2,82.6,38.9,8.8,-0.2
Rodney Purvis,16,6.0,1.7,1.1,32.7,25.0,86.7,38.8,4.5,-0.3
Rodney Rogers,866,10.9,4.5,2.0,45.1,34.7,69.0,49.4,14.4,38.8
Rodney Stuckey,651,12.6,2.9,3.6,42.3,30.0,82.4,44.3,14.9,28.7
Rodney White,218,7.1,2.2,1.1,42.4,31.4,74.9,45.5,12.3,1.8
Rodrick Rhodes,72,5.3,1.2,1.7,34.7,20.0,62.0,35.1,6.7,-1.6
Rodrigue Beaubois,182,7.1,1.9,2.1,43.9,32.5,81.0,49.6,14.5,4.8
Roger Brown,605,17.4,6.2,3.8,46.9,32.1,79.1,48.8,17.2,65.2
Roger Brown,239,2.4,3.5,0.5,40.6,100.0,62.4,40.8,8.7,2.3
Roger Burkman,6,0.8,1.0,0.8,0.0,0.0,83.3,0.0,15.5,0.1
Roger Jorgensen,28,1.5,-,0.0,25.9,null,68.4,null,-,0.1
Roger Mason,518,6.3,1.7,1.3,40.8,38.3,86.6,50.9,10.9,13.0
Roger Phegley,345,8.7,2.0,1.4,47.0,25.3,83.4,47.5,13.6,8.5
Roger Powell,3,0.7,1.0,0.0,0.0,0.0,100.0,0.0,-8.3,-0.1
Roger Schurig,21,4.8,1.4,0.9,37.2,37.5,75.0,38.8,7.6,0.3
Roger Strickland,1,2.0,0.0,0.0,33.3,null,-,null,-0.1,0.0
Roko Ukić,85,4.0,0.9,1.9,38.7,18.9,74.6,40.7,10.0,-0.2
