Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Jim Eakins,767,10.8,7.3,1.8,50.4,0.0,78.8,50.4,16.5,57.5
Jim Farmer,136,5.3,1.4,0.8,42.8,28.2,73.0,44.5,10.9,0.7
Jim Fox,743,9.3,7.4,1.6,47.9,null,77.0,null,15.2,41.8
Jim Fritsche,84,3.9,3.0,0.9,30.9,null,73.8,null,7.7,-1.6
Jim Garvin,6,0.3,0.8,0.0,25.0,null,-,null,3.9,0.0
Jim Grandholm,26,3.0,1.9,0.3,51.7,52.9,47.6,59.5,16.5,0.4
Jim Hadnot,77,17.5,12.2,1.8,46.7,0.0,66.8,46.7,18.2,6.2
Jim Hayes,47,3.1,1.0,1.0,42.2,-,77.6,42.2,6.0,0.6
Jim Holstein,225,3.8,2.9,1.1,32.3,null,64.7,null,8.4,2.5
Jim Jackson,885,14.3,4.7,3.2,42.8,36.5,82.5,46.7,13.5,35.8
Jim Jarvis,125,5.8,1.9,1.2,37.4,32.6,80.3,39.5,10.2,0.9
Jim Johnstone,23,1.3,2.0,0.5,36.7,-,45.0,36.7,4.5,-0.1
Jim King,607,7.2,2.5,2.3,41.8,null,78.2,null,11.8,17.7
Jim Kissane,2,3.0,1.5,0.0,33.3,-,100.0,33.3,5.9,0.0
Jim Krebs,515,8.0,6.2,0.8,40.5,null,75.5,null,11.5,12.4
Jim Lampley,1,3.0,5.0,0.0,33.3,-,50.0,33.3,8.3,0.0
Jim Les,321,3.8,1.2,2.9,39.7,39.6,81.8,50.1,12.4,8.1
Jim Loscutoff,511,6.2,5.6,0.7,34.5,null,65.3,null,8.3,3.4
Jim Luisi,31,2.9,0.8,1.1,32.6,null,65.9,null,7.6,0.0
Jim Marsh,39,3.1,2.2,0.8,33.3,null,69.5,null,8.6,-0.3
Jim McDaniels,271,10.0,6.5,1.1,46.6,-,72.0,46.6,16.8,9.1
Jim McElroy,418,9.9,2.0,3.5,46.8,20.6,76.4,46.9,12.9,14.0
Jim McIlvaine,401,2.7,3.1,0.3,44.6,10.0,55.1,44.7,10.0,9.4
Jim McMillian,631,13.8,5.3,2.5,48.2,null,83.2,null,13.9,46.0
Jim Mooney,18,7.5,3.9,1.9,36.5,null,67.5,null,9.5,0.2
Jim Neal,80,4.4,3.8,0.4,30.1,null,60.1,null,8.1,0.1
Jim Nolan,5,1.6,-,0.8,19.0,null,-,null,-,-0.2
Jim O'Brien,58,4.6,2.4,1.5,42.9,20.0,74.7,44.2,14.6,0.4
Jim Owens,58,3.1,0.9,1.1,41.8,null,76.7,null,10.9,0.4
Jim Palmer,196,8.1,5.3,0.8,41.3,null,70.3,null,12.2,4.5
Jim Paxson,138,8.0,4.5,1.6,32.3,null,72.7,null,10.6,2.8
Jim Paxson,784,14.3,2.0,2.9,49.8,22.5,80.7,50.3,16.1,53.7
Jim Petersen,491,6.9,4.8,1.0,48.6,7.1,72.5,48.6,11.0,13.8
Jim Pollard,438,13.2,7.8,3.2,36.0,null,75.0,null,15.5,34.9
Jim Price,510,10.0,3.1,3.7,44.4,null,81.5,null,13.7,19.7
Jim Ray,8,1.1,0.6,0.6,17.6,null,60.0,null,0.0,-0.2
Jim Reid,6,3.5,1.8,0.5,50.0,null,20.0,null,10.6,0.1
Jim Riffey,35,4.3,1.7,0.5,35.1,null,76.9,null,-,0.2
Jim Rowinski,23,2.5,1.5,0.2,41.7,-,84.4,41.7,13.8,0.3
Jim Seminoff,231,6.5,-,2.7,30.8,null,68.1,null,-,16.9
Jim Slaughter,28,5.3,5.3,0.9,32.1,null,60.3,null,10.1,-0.1
Jim Smith,76,2.9,2.5,0.6,51.4,-,46.1,51.4,9.3,0.7
Jim Spanarkel,259,9.7,2.5,2.2,47.0,25.0,85.5,47.3,16.0,12.3
Jim Springer,2,0.5,-,0.0,-,null,100.0,null,-,0.0
Jim Spruill,1,2.0,-,0.0,33.3,null,-,null,-,0.0
Jim Thomas,161,8.4,2.6,2.3,47.1,17.0,76.3,47.5,12.5,4.9
Jim Tucker,99,4.1,3.5,0.5,34.9,null,76.2,null,8.5,1.3
Jim Walsh,10,2.0,1.5,0.8,18.5,null,58.8,null,5.0,-0.2
Jim Ware,64,2.3,2.4,0.2,29.3,-,64.2,29.3,6.8,-1.0
Jim Washington,774,10.6,8.6,1.4,44.9,null,70.5,null,12.6,39.3
Jim Wilson,6,1.0,1.0,1.3,12.5,-,66.7,12.5,1.7,-0.1
Jim Zoet,7,0.3,1.1,0.1,20.0,-,-,20.0,-0.8,-0.1
Jimmer Fredette,241,6.0,1.0,1.4,40.9,37.2,87.9,48.4,12.5,2.2
Jimmie Baker,5,1.2,2.8,0.8,20.0,-,0.0,20.0,-3.2,-0.2
Jimmy Butler,555,16.9,5.0,3.6,45.2,33.6,83.4,49.0,20.2,71.4
Jimmy Carruth,4,1.3,1.0,0.0,66.7,-,100.0,66.7,9.7,0.0
Jimmy Collins,74,3.8,0.9,0.9,41.4,null,80.4,null,12.2,0.6
Jimmy Conner,24,4.4,1.2,1.6,48.8,0.0,75.9,48.8,12.2,0.3
Jimmy Darden,26,8.1,-,2.6,32.1,null,68.8,null,-,-0.2
Jimmy Darrow,5,2.4,1.4,1.2,20.0,null,85.7,null,5.9,-0.1
Jimmy Dawson,21,5.6,1.0,1.5,34.6,14.3,58.1,35.0,9.4,-0.3
Jimmy Foster,89,3.7,1.3,2.1,37.3,7.1,67.3,37.4,5.3,-1.4
Jimmy Jones,686,16.6,4.3,4.5,50.9,25.0,78.5,51.0,17.1,78.8
Jimmy King,64,4.5,1.8,1.4,42.9,14.7,69.1,43.9,10.0,0.0
Jimmy O'Brien,303,5.9,2.0,4.1,40.2,17.6,83.0,40.7,9.9,4.0
Jimmy Oliver,78,4.2,1.0,0.7,40.7,34.0,77.2,43.2,9.9,0.3
Jimmy Rayl,101,11.1,3.0,2.7,38.1,34.1,82.3,42.6,10.7,4.8
Jimmy Walker,698,16.7,2.7,3.5,46.1,null,82.9,null,14.4,42.9
Jiří Welsch,247,6.1,2.4,1.5,40.3,34.3,75.2,44.9,11.2,5.7
Jo Jo English,50,3.6,1.1,0.9,41.6,34.4,55.6,44.7,6.4,0.0
Jo Jo White,837,17.2,4.0,4.9,44.4,16.7,83.4,44.4,14.2,54.0
Joakim Noah,667,8.8,9.1,2.8,49.1,0.0,70.0,49.1,17.6,61.8
Joby Wright,103,4.2,2.8,0.4,46.7,-,46.5,46.7,8.8,0.6
Jodie Meeks,539,9.3,2.1,1.1,42.0,37.3,87.9,51.7,12.8,24.3
Joe Alexander,67,4.2,1.8,0.7,41.0,34.0,69.8,44.2,9.9,0.5
Joe Arlauckas,9,3.8,1.4,0.9,32.6,-,75.0,32.6,7.9,-0.1
Joe Binion,11,1.3,1.6,0.1,40.0,-,60.0,40.0,12.0,0.1
Joe Bradley,46,1.9,-,0.8,26.9,null,39.5,null,-,-0.3
Joe Bryant,606,8.7,4.0,1.7,45.0,20.0,74.3,45.3,12.2,12.9
Joe Buckhalter,65,5.8,4.1,0.7,45.1,null,62.7,null,14.2,1.2
Joe Caldwell,782,16.1,5.3,3.4,46.6,22.5,57.2,46.7,14.7,37.8
Joe Barry Carroll,705,17.7,7.7,1.8,47.4,0.0,74.7,47.4,16.4,35.6
Joe Chealey,1,2.0,0.0,1.0,33.3,-,-,33.3,2.0,0.0
Joe Colone,15,5.5,-,0.6,31.0,null,68.4,null,-,0.1
Joe Cooke,73,4.3,1.6,1.3,39.3,null,81.4,null,10.4,-0.4
Joe Cooper,24,4.5,4.0,0.8,50.6,-,54.3,50.6,10.5,0.3
Joe Courtney,96,2.8,1.5,0.3,43.3,66.7,63.3,43.7,9.7,0.3
Joe Crawford,2,4.5,2.0,0.5,30.0,25.0,100.0,35.0,10.8,0.0
Joe Crispin,21,3.8,0.5,1.2,38.2,38.5,92.3,49.3,17.1,0.4
Joe DePre,119,7.0,1.9,1.6,47.7,20.0,73.5,47.8,7.6,3.0
Joe Dolhon,77,6.4,1.4,2.3,31.1,null,73.4,null,-,3.1
Joe Dumars,1018,16.1,2.2,4.5,46.0,38.2,84.3,49.8,15.3,86.2
Joe Ellis,524,8.8,5.1,1.4,39.8,null,72.7,null,12.1,5.0
Joe Fabel,30,2.1,-,0.1,26.0,null,50.0,null,-,-0.2
Joe Fulks,489,16.4,5.3,1.2,30.2,null,76.6,null,10.8,29.2
Joe Graboski,845,11.0,8.1,1.8,35.2,null,70.0,null,13.5,25.5
Joe Hamilton,344,12.0,2.6,3.5,40.8,31.2,80.7,44.0,13.3,12.4
Joe Hamood,76,9.9,2.9,3.0,33.5,20.5,73.8,34.4,10.1,0.3
Joe Harris,298,10.0,3.0,1.6,47.4,42.6,79.7,59.3,12.1,12.9
Joe Hassett,292,5.9,1.1,1.3,42.1,33.6,86.1,47.8,12.9,6.4
Joe Holland,186,5.8,4.2,1.8,33.1,null,62.1,null,11.5,1.9
Joe Holup,192,7.0,4.4,1.0,34.2,null,78.1,null,11.3,4.2
Joe Hutton,120,2.5,1.6,1.0,33.1,null,69.0,null,8.0,2.2
Joe Ingles,443,8.2,3.2,3.5,44.6,40.9,74.7,57.4,12.5,25.8
Joe Johnson,1276,16.0,4.0,3.9,44.1,37.1,80.2,49.7,15.4,82.8
Joe Kennedy,168,5.7,3.6,0.8,37.6,0.0,80.4,37.6,9.3,0.2
Joe Kleine,965,4.8,4.1,0.6,45.3,27.1,79.4,45.4,10.5,19.1
Joe Kopicki,118,3.7,2.7,0.7,49.3,27.3,81.2,49.8,14.2,3.5
Joe McNamee,118,2.4,2.0,0.5,29.8,null,62.0,null,-,-0.5
Joe Meriweather,670,8.1,5.6,0.9,51.1,33.3,68.7,51.1,12.7,27.6
Joe Mullaney,37,0.8,-,1.4,12.9,null,80.0,null,-,-0.6
Joe Pace,79,3.2,2.1,0.3,46.7,null,59.8,null,14.3,1.1
Joe Reaves,19,4.2,2.8,0.4,44.4,-,47.1,44.4,9.5,-0.1
Joe Roberts,218,5.8,4.9,0.6,38.1,33.3,63.7,38.1,9.6,2.4
Joe Ruklick,114,3.5,2.5,0.4,36.6,null,61.3,null,9.3,0.0
Joe Smith,1030,10.9,6.4,1.0,45.5,23.8,79.0,45.6,15.4,60.3
Joe Smyth,40,3.3,2.5,1.2,34.8,null,53.8,null,11.9,0.1
Joe Stephens,22,3.2,2.0,0.5,35.7,19.0,70.0,38.1,11.1,0.0
Joe Strawder,231,8.6,9.9,1.1,42.6,null,68.6,null,11.3,10.8
Joe Thomas,39,1.4,1.1,0.4,26.7,null,45.0,null,4.3,-0.6
Joe Wolf,592,4.2,3.3,1.0,42.3,16.4,77.0,42.7,7.8,3.5
Joe Young,127,3.4,1.0,0.9,39.3,29.6,76.8,44.0,10.2,0.4
Joel Anthony,490,2.2,2.8,0.2,51.3,-,66.2,51.3,9.7,15.3
Joel Bolomboy,18,1.7,1.5,0.1,54.5,20.0,50.0,56.8,16.4,0.3
Joel Embiid,189,24.1,11.6,3.2,47.9,31.6,79.6,51.4,24.7,21.1
Joel Freeland,151,3.2,3.4,0.4,45.9,0.0,72.8,45.9,11.1,3.2
Joel Kramer,328,3.8,2.8,1.0,47.9,0.0,73.7,47.9,10.8,9.1
Joel Przybilla,592,3.9,6.2,0.4,55.2,0.0,55.7,55.2,12.0,23.0
Joey Dorsey,130,2.6,3.9,0.4,53.4,0.0,37.5,53.4,12.1,2.9
Joey Graham,377,5.9,2.8,0.5,48.3,30.0,81.5,49.8,11.0,7.8
Joffrey Lauvergne,208,5.6,3.8,0.9,47.9,28.5,71.9,50.4,14.3,5.2
Johan Petro,473,4.7,3.9,0.5,46.2,15.4,67.8,46.2,10.4,5.5
John Abramovic,56,9.5,-,0.7,23.7,null,68.6,null,-,-1.9
John Amaechi,294,6.2,2.6,0.8,40.3,7.7,67.1,40.3,8.9,0.5
John Arthurs,11,3.2,1.3,1.5,34.3,null,73.3,null,11.3,0.0
John Bagley,665,8.7,2.6,6.0,43.7,24.1,77.9,44.8,13.0,16.6
John Barber,5,1.4,1.2,0.0,25.0,null,50.0,null,4.2,0.0
John Barnhill,589,8.6,2.5,2.9,40.6,23.6,65.8,41.6,10.7,12.7
John Barr,58,5.1,-,0.9,28.3,null,59.5,null,-,5.0
John Battle,612,8.7,1.3,2.1,46.4,27.3,79.3,47.1,13.7,17.9
John Beasley,506,13.7,8.4,1.2,49.1,31.6,83.1,49.9,19.6,37.9
John Block,597,11.9,6.6,1.3,43.3,null,77.8,null,15.4,32.7
John Brisker,331,20.7,6.5,2.4,45.3,32.1,83.4,46.7,20.1,22.1
John Brown,486,7.4,4.4,1.4,45.3,-,78.3,45.3,11.7,16.2
John Celestand,16,2.3,0.7,1.3,33.3,22.2,83.3,35.6,2.7,-0.1
John Chaney,16,4.4,-,1.3,29.1,null,69.0,null,-,-0.1
John Clawson,70,4.7,2.8,0.7,47.6,-,68.5,47.6,7.0,1.3
John Coker,25,1.6,1.2,0.1,40.9,-,83.3,40.9,8.9,0.1
John Collins,147,14.8,8.5,1.6,56.0,34.9,74.7,58.9,20.1,12.4
John Comeaux,23,3.3,1.2,0.5,42.9,-,71.9,42.9,10.3,0.4
John Coughran,24,2.8,0.8,0.5,35.8,22.2,57.1,37.0,6.0,-0.3
John Crotty,477,4.0,1.1,2.1,43.1,38.4,83.7,48.1,12.7,12.1
John Dickson,21,1.7,1.6,0.1,35.9,-,61.5,35.9,8.2,0.0
John Douglas,67,6.7,1.4,2.2,46.1,31.1,66.3,48.5,12.0,0.5
John Drew,739,20.7,6.9,1.7,47.0,17.5,74.8,47.1,20.7,68.9
John Duren,201,3.5,1.1,2.0,43.5,12.0,75.0,43.7,6.9,-0.8
John Edwards,65,1.5,1.0,0.1,44.7,-,60.0,44.7,6.0,0.1
John Fairchild,165,6.6,3.2,0.7,40.4,36.8,68.1,41.0,11.9,1.8
John Garris,33,4.0,2.3,0.3,51.0,-,79.4,51.0,18.5,0.9
John Gianelli,541,7.8,5.9,1.5,47.0,-,70.2,47.0,11.7,23.0
John Greig,9,2.1,0.7,0.0,53.8,-,83.3,53.8,19.9,0.1
John Hargis,89,8.6,2.3,1.4,40.0,null,70.2,null,-,9.1
John Havlicek,1270,20.8,6.3,4.8,43.9,null,81.5,null,17.5,131.7
John Hazen,6,3.0,-,0.5,35.3,null,85.7,null,-,0.2
John Henson,423,7.7,5.4,1.1,53.9,24.1,56.8,54.2,17.2,19.9
John Holland,25,2.2,1.0,0.2,28.8,30.6,69.2,38.1,5.9,-0.2
John Hummer,327,6.9,5.3,1.7,43.8,null,52.4,null,10.2,4.8
John Janisch,70,10.5,-,0.7,28.8,null,65.4,null,-,6.0
John Jenkins,171,5.0,1.5,0.8,44.1,36.7,84.7,52.4,11.7,3.0
John Johnson,869,12.9,5.5,3.8,44.6,0.0,77.9,44.6,14.1,37.1
John Konchar,2,0.0,0.5,0.0,-,-,-,-,1.4,0.0
John Kuester,135,3.3,1.0,2.3,42.7,0.0,83.3,42.7,11.4,2.0
John Lambert,446,3.8,3.3,0.6,42.8,8.3,69.3,42.8,10.4,6.9
John Laskowski,118,7.1,2.4,0.8,39.8,null,76.0,null,10.9,2.0
John Logan,258,12.4,4.5,3.0,31.2,null,76.7,null,-,27.8
John Long,893,13.6,2.8,1.9,46.7,32.2,86.2,47.2,14.2,32.0
John Lucas,928,10.7,2.3,7.0,44.9,30.3,77.6,46.3,15.9,53.7
John Lucas III,242,4.7,1.0,1.5,38.3,34.4,76.8,45.2,11.8,3.4
John Mahnken,414,5.8,2.9,1.3,27.2,null,65.0,null,10.1,1.2
John Mandic,81,4.1,-,1.1,31.6,null,66.0,null,-,2.4
John McConathy,11,1.3,1.8,0.7,13.8,null,42.9,null,1.7,-0.5
John McCullough,8,2.6,0.5,0.4,69.2,-,60.0,69.2,30.7,0.1
John Mengelt,636,9.8,1.9,2.1,47.9,0.0,80.9,47.9,14.6,27.9
John Mills,47,3.9,-,0.2,29.4,null,55.0,null,-,1.4
John Morrison,9,3.0,1.0,0.8,29.4,16.7,66.7,30.9,0.1,-0.1
John Morton,128,4.8,1.3,2.7,38.6,22.4,78.7,39.9,10.5,0.5
John Murphy,20,1.6,-,0.0,27.5,null,66.7,null,-,0.3
John O'Boyle,5,4.2,2.0,1.0,30.8,null,71.4,null,3.4,0.0
John Oldham,127,7.3,3.6,1.8,31.9,null,62.7,null,-,4.2
John Olive,35,1.3,0.6,0.1,31.0,-,78.3,31.0,1.0,-0.2
John Paxson,772,7.2,1.2,3.6,49.9,35.5,80.4,52.8,12.0,36.3
John Pilch,9,0.6,1.0,0.2,10.0,null,50.0,null,-2.6,-0.1
John Pinone,7,2.9,1.4,0.4,53.8,-,60.0,53.8,7.8,0.1
John Postley,1,2.0,6.0,1.0,33.3,-,-,33.3,20.9,0.0
John Pritchard,7,3.1,-,1.1,31.0,null,36.4,null,-,-0.2
John Rennicke,6,1.8,1.5,0.2,22.2,null,33.3,null,-1.3,-0.2
John Richter,66,4.3,4.7,0.4,34.0,null,50.4,null,8.1,0.4
John Roche,479,11.2,1.5,3.9,46.9,35.5,79.2,49.0,12.6,19.8
John Rudd,58,3.2,2.9,0.6,44.4,null,71.0,null,8.2,0.6
John Rudometkin,131,6.3,3.1,0.5,39.9,null,74.3,null,13.3,1.0
John Salley,748,7.0,4.5,1.2,50.6,21.4,71.4,50.6,12.8,41.5
John Salmons,895,9.3,2.9,2.4,43.1,36.6,79.9,48.3,12.1,33.9
John Schweitz,22,2.6,1.0,0.8,33.3,0.0,70.0,33.3,4.2,-0.5
John Shasky,136,3.8,2.8,0.3,46.6,0.0,65.5,46.6,11.8,2.5
John Shumate,318,12.3,7.5,1.8,51.6,0.0,72.0,51.6,15.9,24.5
John Smith,147,5.9,8.3,0.8,38.7,0.0,55.8,38.7,9.2,0.2
John Starks,866,12.5,2.5,3.6,41.2,34.0,76.9,47.6,14.0,49.9
John Stockton,1504,13.1,2.7,10.5,51.5,38.4,82.6,54.6,21.8,207.7
John Stroeder,46,1.8,1.8,0.5,36.9,0.0,66.7,36.9,7.4,-0.1
John Stroud,9,2.8,1.4,1.0,32.4,-,75.0,32.4,6.4,-0.1
John Thomas,208,2.7,2.1,0.3,50.2,0.0,59.1,50.2,9.4,3.2
John Thompson,74,3.5,3.5,0.3,41.0,null,59.5,null,10.2,2.1
John Trapp,303,7.2,4.4,1.0,42.0,0.0,71.7,42.0,10.7,6.4
John Tresvant,559,9.2,6.3,1.4,45.1,null,69.3,null,13.5,24.4
John Tschogl,113,2.5,1.8,0.6,35.6,null,58.1,null,7.3,-0.3
John Turner,42,2.8,1.9,0.3,43.9,-,52.5,43.9,7.8,-0.1
John Vallely,100,3.6,0.7,0.8,37.9,null,72.1,null,9.6,-0.3
John Wall,573,19.0,4.3,9.2,43.3,32.4,78.1,46.2,19.4,44.3
John Wallace,381,7.6,2.8,0.7,46.2,30.0,74.0,46.5,14.0,6.4
John Warren,303,6.0,2.3,1.9,43.0,null,82.7,null,11.1,4.3
John Wetzel,357,3.4,1.9,1.4,42.9,null,81.0,null,9.5,6.6
John Williams,435,10.1,5.1,2.9,45.1,22.5,70.4,45.9,14.6,19.9
John Williamson,516,17.5,2.5,2.8,45.8,23.4,82.6,45.9,14.4,23.6
John Windsor,11,2.5,2.4,0.2,37.0,null,87.5,null,12.5,0.1
Johnathan Motley,40,5.2,2.6,0.6,53.6,20.0,58.6,54.2,18.2,0.7
Johnathan Williams,30,6.3,4.6,0.6,60.6,0.0,56.6,60.6,15.4,1.4
Johnny Austin,45,7.6,1.6,1.4,37.5,0.0,73.1,37.5,9.3,0.9
Johnny Bach,34,3.5,-,0.7,28.6,null,68.0,null,-,0.8
Johnny Baum,244,6.1,2.7,0.6,48.0,0.0,75.8,48.0,13.8,5.7
Johnny Cox,73,7.8,3.8,1.9,42.1,null,70.4,null,10.3,0.5
Johnny Davis,750,12.9,2.0,4.5,44.8,17.6,82.1,45.0,14.3,38.5
Johnny Dawkins,541,11.1,2.5,5.5,45.6,33.0,85.7,47.4,14.7,21.8
Johnny Egan,712,7.8,1.8,3.0,42.9,null,80.5,null,12.1,23.7
Johnny Ezersky,135,7.6,-,1.3,28.8,null,66.9,null,-,1.5
Johnny Green,1057,11.6,8.6,1.4,49.3,null,55.3,null,17.1,58.0
Johnny High,274,5.1,2.3,1.9,43.5,10.5,61.9,43.7,9.4,4.7
Johnny Horan,19,1.8,0.5,0.1,28.6,null,90.9,null,1.9,-0.1
Johnny Jones,80,5.2,2.9,0.8,35.8,0.0,59.7,35.8,10.5,-0.6
Johnny Jorgensen,51,2.3,-,0.6,36.6,null,73.5,null,-,1.3
Johnny Macknowski,117,7.0,1.9,1.1,31.7,null,72.7,null,-,2.7
Johnny Mathis,51,3.4,3.8,0.5,37.1,0.0,63.6,37.1,7.3,0.3
Johnny McCarthy,316,7.8,3.6,3.7,35.3,null,62.2,null,8.8,4.7
Johnny Moore,520,9.4,3.0,7.4,46.0,25.1,71.2,47.1,16.7,30.1
Johnny Neumann,455,13.2,2.7,3.0,43.3,26.9,76.4,44.6,14.0,9.3
Johnny Newman,1159,11.0,2.2,1.5,46.1,33.6,81.0,49.2,12.9,50.3
Johnny Norlander,217,8.3,1.0,1.0,32.9,null,67.7,null,-,20.5
Johnny O'Bryant,147,3.5,2.4,0.5,40.2,36.0,66.3,41.9,8.0,0.2
Johnny Orr,34,2.7,-,0.6,33.9,null,85.7,null,-,-0.1
Johnny Payak,120,6.3,1.7,1.9,32.1,null,71.5,null,11.9,3.9
Johnny Rogers,69,3.6,1.5,0.4,47.2,0.0,67.9,47.2,9.7,0.4
Johnny Simmons,60,5.3,-,0.5,28.0,null,61.4,null,-,1.7
Johnny Taylor,54,4.7,2.2,0.5,40.2,39.4,71.8,45.8,8.7,0.1
Jon Barry,821,5.7,1.8,2.2,43.4,39.2,84.8,52.4,14.7,37.2
Jon Brockman,150,2.1,3.1,0.3,48.8,0.0,61.8,48.8,10.3,3.7
Jon Koncak,784,4.5,4.9,1.0,47.0,22.6,59.7,47.3,9.8,29.2
Jon Leuer,377,6.4,3.8,0.8,48.4,32.8,76.7,51.5,14.5,13.2
Jon McGlocklin,792,11.6,2.4,2.9,48.9,null,84.5,null,13.6,47.1
Jon Sundvold,502,7.7,1.1,2.9,45.2,39.2,84.9,48.3,12.5,8.9
Jonah Bolden,46,4.5,3.6,0.9,49.7,35.4,44.8,60.1,12.7,1.4
Jonas Jerebko,635,6.2,4.0,0.8,45.7,36.3,77.0,52.0,13.2,25.8
Jonas Valančiūnas,524,12.2,8.6,0.9,56.1,38.4,78.4,56.9,20.0,48.0
Jonathan Bender,262,5.5,2.2,0.6,41.7,34.0,76.3,45.8,10.9,3.8
Jonathan Gibson,21,6.7,1.2,1.4,41.5,36.8,72.4,50.4,11.8,0.0
Jonathan Isaac,134,9.3,5.5,1.1,43.2,32.8,79.4,49.4,13.7,6.8
Jonathan Kerner,1,0.0,0.0,0.0,0.0,-,-,0.0,-15.2,0.0
Jonathon Simmons,258,8.3,2.4,1.9,44.3,31.7,75.6,48.4,11.0,6.2
Jonny Flynn,163,9.2,1.9,3.9,40.0,33.8,80.9,44.2,11.3,-1.1
Jordan Adams,32,3.2,0.9,0.6,40.2,38.5,60.7,45.7,13.1,0.4
Jordan Bell,147,3.8,3.1,1.3,56.3,7.7,64.5,56.4,15.3,4.8
Jordan Bone,3,1.3,0.0,0.0,40.0,0.0,-,40.0,-16.4,-0.1
Jordan Clarkson,418,14.7,3.1,2.6,44.4,33.9,81.8,50.1,15.5,12.4
Jordan Crawford,281,12.2,2.5,3.1,41.1,31.7,82.6,46.4,14.1,6.3
Jordan Farmar,504,7.7,1.9,2.9,42.3,37.4,73.9,50.7,13.3,13.9
Jordan Hamilton,151,5.9,2.8,0.8,40.8,35.7,67.0,48.9,13.4,3.0
Jordan Hill,409,7.9,5.8,0.8,49.7,13.6,69.9,49.7,16.3,16.4
Jordan Loyd,12,2.4,0.8,0.5,44.4,50.0,81.8,55.6,16.3,0.2
Jordan McLaughlin,6,5.0,1.7,2.7,34.4,26.7,100.0,40.6,10.1,0.1
Jordan McRae,107,6.4,1.6,1.2,43.0,38.8,78.2,49.1,13.8,1.7
Jordan Mickey,64,2.4,2.0,0.3,44.9,11.8,60.5,45.7,10.9,0.5
Jordan Poole,32,6.8,1.9,1.8,25.8,23.7,82.3,32.1,4.1,-1.2
Jordan Sibert,1,3.0,0.0,0.0,100.0,100.0,-,150.0,29.7,0.0
Jordan Williams,43,4.6,3.6,0.3,50.7,-,65.2,50.7,14.5,1.3
Jorge Garbajosa,74,8.0,4.7,1.7,41.5,34.4,73.1,48.0,12.0,3.0
Jorge Gutiérrez,47,2.9,1.1,1.5,50.0,17.6,77.8,51.4,10.9,0.8
Jose Slaughter,63,3.6,1.1,0.8,37.4,22.0,64.4,39.3,10.5,-0.1
Joseph Forte,25,1.2,0.7,0.7,23.4,0.0,80.0,23.4,3.2,-0.4
Josh Akognon,3,1.7,0.3,0.3,50.0,50.0,-,62.5,15.3,0.0
Josh Boone,256,5.2,4.9,0.5,54.4,-,44.5,54.4,14.2,9.1
Josh Childress,391,9.1,4.7,1.6,52.2,32.9,77.9,54.2,15.6,25.7
Josh Davis,67,2.3,1.7,0.3,37.3,32.9,72.4,45.0,11.0,0.8
Josh Grant,53,3.0,1.7,0.5,40.4,27.9,75.9,46.2,11.7,0.5
Josh Gray,7,4.9,1.7,2.0,27.9,23.1,63.6,31.4,4.7,-0.3
Josh Harrellson,75,3.5,3.0,0.3,43.8,34.7,62.9,50.6,13.4,2.1
Josh Hart,161,8.4,4.3,1.3,43.0,35.7,70.7,53.6,10.9,6.8
Josh Howard,507,14.3,5.7,1.6,44.8,33.2,77.0,47.6,16.7,38.0
Josh Huestis,76,2.5,2.4,0.3,34.6,31.2,24.0,44.1,6.0,0.7
Josh Jackson,156,12.3,4.5,1.9,41.5,29.4,65.0,45.2,11.2,-2.4
Josh Magette,25,2.2,0.9,2.4,33.9,34.8,90.0,41.1,11.4,0.3
Josh McRoberts,433,5.4,3.9,2.1,46.3,34.0,70.5,51.3,13.2,18.5
Josh Okogie,108,7.7,3.4,1.3,38.3,27.2,74.3,44.0,9.5,1.9
Josh Powell,316,3.9,2.9,0.5,43.8,35.0,74.3,44.1,9.2,2.5
Josh Reaves,2,0.0,0.0,0.0,0.0,-,-,0.0,-40.3,0.0
Josh Richardson,289,12.4,3.2,2.9,42.6,36.7,81.3,50.3,12.8,17.3
Josh Selby,38,2.2,0.5,0.9,33.0,14.3,72.0,34.6,2.7,-0.7
Josh Smith,894,14.5,7.4,3.1,45.2,28.5,63.2,47.2,17.4,51.0
José Calderón,895,8.9,2.4,5.8,47.2,40.7,87.3,54.3,15.8,58.3
José Ortiz,64,2.9,1.1,0.3,44.3,33.3,59.6,44.6,9.4,0.0
João Vianna,1,2.0,0.0,2.0,50.0,-,-,50.0,1.0,0.0
Jrue Holiday,686,15.8,3.9,6.4,45.2,35.4,78.0,49.8,16.8,40.6
Juan Dixon,436,8.4,1.9,1.8,41.3,34.1,83.3,46.1,12.8,6.1
Juan Hernangómez,180,4.8,3.1,0.6,42.8,35.5,74.6,52.9,11.2,5.3
Juan Carlos Navarro,82,10.9,2.6,2.2,40.2,36.1,84.9,50.4,11.9,1.4
Juaquin Hawkins,58,2.3,1.3,0.8,38.5,41.7,50.0,41.9,7.3,0.4
Jud Buechler,720,3.3,1.8,0.8,43.3,36.6,63.3,49.2,11.2,16.5
Julian Hammond,329,10.8,6.2,1.3,51.4,0.0,69.1,51.4,16.3,24.8
Julian Washburn,18,2.2,2.3,0.8,33.3,20.8,75.0,38.5,6.5,0.1
Julian Wright,231,3.9,2.3,0.8,49.9,26.2,58.4,50.9,12.8,3.9
