Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Mike Sanders,648,8.0,3.0,1.4,48.2,22.1,76.9,48.4,11.9,17.9
Marv Schatzman,34,3.4,-,1.1,24.7,null,58.0,null,-,-0.9
Milt Schoon,103,6.0,-,0.9,34.2,null,60.5,null,-,4.4
Mike Scott,555,6.7,3.1,0.9,45.3,36.2,75.7,53.1,12.3,16.8
Malik Sealy,493,10.1,3.2,1.7,42.6,29.2,80.9,44.4,13.6,17.1
Mouhamed Sene,47,2.2,1.6,0.0,42.7,-,58.9,42.7,13.5,0.3
Mustafa Shakur,25,2.1,0.9,1.2,33.9,9.1,52.9,34.7,5.8,-0.5
Marial Shayok,4,2.8,1.8,0.3,25.0,33.3,75.0,33.3,1.4,-0.1
Mark Sibley,28,1.6,0.9,0.5,35.7,null,85.7,null,9.3,-0.2
Mike Silliman,36,2.5,1.7,0.6,45.6,null,48.7,null,8.0,0.3
Miles Simon,5,0.4,0.4,0.0,20.0,0.0,-,20.0,-7.2,-0.1
McKinley Singleton,2,2.0,0.0,0.5,66.7,0.0,-,66.7,13.3,0.0
Marcus Smart,449,10.2,3.6,4.2,37.6,32.0,77.7,46.0,12.3,24.0
Michael Smith,141,5.0,1.5,1.0,47.4,15.0,83.5,48.1,14.0,1.4
Michael Smith,449,5.6,7.1,1.5,53.8,14.3,52.9,53.8,13.9,23.4
Mike Smith,17,3.0,1.3,0.6,32.2,16.7,62.5,34.7,8.1,-0.1
Mike Smrek,194,2.9,2.2,0.3,43.1,0.0,61.7,43.1,7.4,0.7
Mike Sojourner,191,8.7,6.5,0.9,48.0,null,67.1,null,13.7,8.2
Marreese Speights,705,7.9,4.1,0.7,45.9,35.6,79.7,48.4,16.7,25.8
Matt Steigenga,2,1.5,1.5,1.0,25.0,0.0,50.0,25.0,7.0,0.0
Michael Stewart,286,2.2,3.2,0.3,44.2,-,52.2,44.2,10.2,4.6
Maurice Stokes,202,16.4,17.3,5.3,35.1,null,69.8,null,20.8,16.1
Mark Strickland,281,4.6,2.7,0.4,48.8,22.2,66.8,48.9,14.5,7.0
Max Strus,41,5.9,1.0,0.6,45.8,33.6,68.0,58.9,12.4,1.0
Mike Sweetney,233,6.5,4.5,0.6,48.5,0.0,68.9,48.5,15.1,7.8
Maurice Taylor,534,11.0,4.6,1.2,46.6,15.2,71.1,46.7,13.1,9.9
Mike Taylor,51,5.7,1.7,2.1,41.2,32.5,69.1,43.6,10.1,-0.4
Marquis Teague,91,2.4,1.0,1.5,34.3,22.2,66.1,36.3,4.9,-0.9
Mirza Teletović,324,8.1,3.2,0.8,40.6,37.1,75.5,52.4,13.0,8.8
Miloš Teodosić,60,8.0,2.4,4.0,42.0,37.8,81.1,54.3,11.0,1.3
Malcolm Thomas,40,1.9,2.4,0.4,43.5,9.1,60.0,44.2,8.4,0.1
Matt Thomas,86,4.0,1.2,0.5,44.4,41.3,80.8,57.8,11.5,1.4
Mychal Thompson,935,13.7,7.4,2.3,50.4,8.3,65.5,50.4,15.7,59.1
Mychel Thompson,5,3.6,1.0,1.4,29.2,36.4,-,37.5,2.2,-0.2
Marcus Thornton,483,11.9,2.8,1.4,42.5,35.8,83.0,49.8,15.5,20.0
Mel Thurston,14,5.6,-,0.3,28.3,null,50.0,null,-,-0.1
Matisse Thybulle,130,4.3,1.8,1.1,42.1,33.0,55.9,51.9,10.1,5.1
Mike Tobey,2,1.0,1.5,0.5,25.0,-,-,25.0,-0.1,0.0
Mike Todorovich,131,11.0,6.9,2.9,30.9,null,71.1,null,-,5.3
Monte Towe,115,2.8,0.8,1.9,40.4,21.4,78.3,41.8,9.6,0.2
Mirsad Türkcan,17,1.9,1.9,0.3,36.8,0.0,62.5,36.8,11.1,0.0
Myles Turner,389,12.7,6.6,1.2,48.7,35.2,77.0,53.0,16.7,29.7
Melvin Turpin,361,8.5,4.6,0.5,51.6,11.1,77.7,51.6,14.3,13.7
Marcus Vinicius,26,1.9,0.7,0.3,45.7,42.1,55.6,57.1,8.8,0.2
Mark Wade,12,0.7,1.3,3.0,15.0,0.0,50.0,15.0,4.9,-0.3
Milt Wagner,53,4.1,0.7,1.4,42.2,29.6,87.5,44.1,10.6,0.4
Moritz Wagner,133,6.8,3.4,1.0,48.0,31.5,81.7,53.9,13.0,3.1
Matt Walsh,2,1.0,0.0,0.0,100.0,-,0.0,100.0,-2.4,0.0
Maalik Wayns,29,2.7,0.3,1.0,30.0,22.6,89.5,33.9,5.7,-0.3
Marcus Webb,9,4.3,1.1,0.2,52.0,0.0,61.9,52.0,20.1,0.1
Martell Webster,580,8.7,3.1,1.0,41.8,38.2,79.1,51.5,11.7,24.7
Marvin Webster,617,7.0,6.8,1.2,48.8,28.6,62.1,48.8,13.8,29.4
Matt Wenstrom,11,1.6,1.1,0.0,60.0,-,60.0,60.0,15.6,0.1
Mario West,162,1.0,0.9,0.3,44.8,20.0,56.3,45.6,9.4,1.4
Mark West,1090,5.7,4.9,0.4,58.0,0.0,56.8,58.0,12.0,41.9
Murray Wier,56,7.7,-,1.9,32.7,null,69.3,null,-,1.6
Mitchell Wiggins,389,10.0,3.2,1.6,46.0,19.2,75.5,46.2,13.8,15.2
Michael Wiley,94,7.4,2.6,0.7,56.1,0.0,70.9,56.1,17.0,2.9
Morlon Wiley,295,3.7,1.2,2.4,41.2,35.4,70.7,47.5,10.6,2.7
Mike Wilks,233,2.5,1.0,1.2,40.2,32.1,74.1,43.3,10.0,2.5
Marcus Williams,203,5.6,1.8,2.8,38.6,32.1,76.7,44.3,11.0,0.0
Marcus Williams,13,1.1,0.9,0.2,31.8,-,-,31.8,10.4,-0.1
Marvin Williams,1072,10.2,5.2,1.3,44.3,36.1,80.8,50.2,13.6,65.1
Matt Williams,3,1.7,0.3,0.0,33.3,20.0,-,41.7,-0.7,0.0
Micheal Williams,413,11.0,2.5,5.8,46.4,22.7,86.8,47.1,17.9,28.5
Mike Williams,21,0.7,1.1,0.1,33.3,0.0,50.0,33.3,3.5,0.0
Milt Williams,72,3.6,0.9,1.9,43.7,-,67.4,43.7,12.2,0.8
Mo Williams,818,13.2,2.8,4.9,43.4,37.8,87.1,49.3,15.0,40.0
Monty Williams,456,6.3,2.8,1.2,48.1,11.1,66.5,48.2,12.8,11.4
Michael Wilson,32,3.4,1.1,1.4,43.8,0.0,75.0,43.8,10.1,0.3
Marv Winkler,23,2.1,0.9,0.6,28.1,50.0,62.5,29.7,2.1,-0.4
Mike Woodson,786,14.0,2.3,2.3,46.6,27.1,81.3,47.3,15.0,34.6
Mark Workman,79,4.9,2.9,0.6,33.1,null,61.8,null,7.8,-1.2
Metta World Peace,991,13.2,4.5,2.7,41.4,33.9,71.5,46.5,14.8,61.1
Michael Young,49,4.6,1.8,0.5,46.5,29.6,71.1,48.5,15.5,1.1
Max Zaslofsky,540,14.8,2.8,2.0,34.3,null,76.9,null,13.5,48.3
Matt Zunic,56,4.9,-,0.9,30.3,null,70.6,null,-,2.0
