Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Demetris Nichols,18,1.2,0.4,0.1,28.1,20.0,50.0,32.8,0.7,-0.2
Dyron Nix,20,2.0,1.3,0.3,35.9,-,68.8,35.9,8.2,0.0
David Noel,68,2.7,1.8,1.0,36.7,32.1,86.0,41.5,9.0,0.4
Dirk Nowitzki,1522,20.7,7.5,2.4,47.1,38.0,87.9,51.2,22.4,206.3
Dennis Nutt,25,2.3,0.3,0.6,40.0,29.4,90.9,46.3,20.0,0.3
David Nwaba,191,7.3,3.7,1.1,49.1,32.3,66.6,52.5,12.8,6.7
Dermie O'Connell,82,5.8,-,1.9,26.8,null,53.1,null,-,-3.1
Dick O'Keefe,172,5.2,2.2,0.9,27.2,null,64.0,null,-,1.7
Dan O'Sullivan,45,1.8,1.4,0.2,39.7,0.0,74.3,39.7,8.3,0.3
Daniel Ochefu,19,1.3,1.2,0.2,44.4,-,0.0,44.4,6.6,0.0
Don Ohl,727,15.9,3.0,3.1,43.4,null,73.2,null,13.2,30.2
Dean Oliver,35,1.8,0.7,1.3,32.0,15.8,76.5,34.0,8.1,-0.2
Daniel Orton,51,2.8,2.5,0.5,48.5,0.0,59.7,48.5,11.9,1.0
Don Otten,219,10.5,6.0,1.4,35.7,null,76.1,null,19.5,20.9
Daniel Oturu,30,1.8,1.6,0.3,42.3,20.0,75.0,43.3,12.5,0.3
Doug Overton,499,4.5,1.3,2.1,41.2,31.9,81.6,43.8,10.0,2.5
Dana Pagett,5,1.0,0.6,1.2,11.1,33.3,66.7,16.7,-2.9,-0.1
Doyle Parrack,58,4.7,-,0.3,26.6,null,65.0,null,-,1.1
Desmond Penigar,10,3.2,2.4,0.3,50.0,-,100.0,50.0,12.9,0.1
Dražen Petrović,290,15.4,2.3,2.4,50.6,43.7,84.1,54.4,16.4,21.5
Derrick Phelps,3,0.0,0.0,0.3,0.0,-,0.0,0.0,-17.3,0.0
Dave Piontek,413,7.2,4.3,1.2,39.1,null,65.2,null,11.7,7.0
Dexter Pittman,50,2.3,1.8,0.2,45.0,-,54.5,45.0,9.1,0.5
Dwayne Polee,1,2.0,0.0,0.0,25.0,0.0,-,25.0,-11.4,0.0
David Pope,33,1.9,0.9,0.3,35.6,50.0,52.9,36.3,4.7,-0.1
Dave Popson,41,1.9,1.1,0.3,40.5,0.0,75.0,40.5,8.2,-0.1
Dwight Powell,429,7.5,4.5,1.0,56.9,29.0,74.4,59.5,17.9,29.8
Dominic Pressley,13,1.8,1.2,2.0,29.0,0.0,55.6,29.0,5.3,-0.2
Don Putman,216,4.8,-,1.3,26.2,null,62.1,null,-,2.0
Dino Radja,224,16.7,8.4,1.6,49.7,0.0,73.5,49.7,17.4,14.3
Don Ray,61,6.0,-,1.0,32.3,null,69.8,null,-,1.3
Davon Reed,31,2.4,1.5,0.5,30.7,31.0,66.7,38.1,5.3,-0.2
Don Rehfeldt,98,7.1,5.0,1.2,37.0,null,75.8,null,15.6,3.5
Don Reid,403,3.6,2.9,0.4,53.0,0.0,65.8,53.0,11.8,13.7
Dick Ricketts,212,9.3,6.3,2.1,32.8,null,69.2,null,9.6,2.1
David Rivers,114,3.4,1.3,2.5,39.8,8.3,79.4,40.0,9.7,-0.3
Doc Rivers,864,10.9,3.0,5.7,44.4,32.8,78.4,46.9,16.6,68.2
David Robinson,987,21.1,10.6,2.5,51.8,25.0,73.6,51.9,26.2,178.7
Devin Robinson,8,6.1,3.1,0.8,57.1,0.0,64.3,57.1,19.4,0.4
Duncan Robinson,160,12.3,3.1,1.5,45.2,42.3,86.9,63.5,11.9,9.2
Dave Robisch,930,11.4,6.6,1.8,46.4,0.0,79.8,46.4,16.6,64.2
Dennis Rodman,911,7.3,13.1,1.8,52.1,23.1,58.4,52.9,14.6,89.8
Derrick Rose,646,18.5,3.3,5.5,45.7,31.1,82.9,48.3,18.3,42.8
Dick Rosenthal,85,6.8,4.1,2.0,36.2,null,70.2,null,12.9,1.9
Doug Roth,42,1.9,2.9,0.5,43.0,0.0,50.0,43.0,8.2,0.4
Dan Roundfield,813,14.3,9.2,2.0,48.2,11.1,73.5,48.3,17.9,66.5
Derrick Rowland,2,1.5,0.5,0.5,33.3,-,50.0,33.3,7.0,0.0
Donald Royal,504,6.3,2.8,1.0,47.3,0.0,77.0,47.3,12.8,19.1
Delaney Rudd,239,3.4,0.8,2.2,41.3,25.7,76.1,44.2,9.8,0.7
Damjan Rudež,146,3.3,0.6,0.6,42.4,37.3,77.4,55.2,7.4,1.4
D'Angelo Russell,359,17.6,3.6,5.3,42.1,36.0,77.1,50.0,16.5,10.0
Domantas Sabonis,353,13.6,8.7,3.3,52.5,32.1,72.5,54.5,18.0,27.5
Daniel Santiago,122,3.4,2.1,0.3,46.9,-,68.5,46.9,9.3,1.9
Dario Šarić,356,11.7,5.9,2.0,44.1,35.7,83.8,51.7,14.0,16.4
Don Savage,17,3.2,1.8,0.8,24.2,null,68.6,null,7.2,-0.1
DeWayne Scales,49,4.6,2.9,0.2,41.7,16.7,62.8,41.9,10.9,0.2
Danny Schayes,1138,7.7,5.0,1.1,48.1,13.3,80.6,48.1,13.4,48.8
Dolph Schayes,996,18.5,12.1,3.1,38.0,null,84.9,null,22.0,142.4
Dave Schellhase,73,2.8,1.0,0.8,34.9,null,56.7,null,8.6,-0.6
Dwayne Schintzius,217,2.7,2.5,0.4,40.4,12.5,63.8,40.5,9.4,1.0
Dale Schlueter,586,5.3,5.2,1.6,49.7,null,67.8,null,13.7,20.8
Dick Schnittker,364,8.3,3.8,1.3,37.9,null,82.5,null,13.8,22.0
Dave Scholz,1,2.0,0.0,0.0,100.0,null,-,null,67.6,0.0
Detlef Schrempf,1136,13.9,6.2,3.4,49.1,38.4,80.3,51.3,17.2,109.5
Dennis Schröder,557,14.3,2.9,4.7,43.6,33.7,83.1,48.3,15.0,20.5
Dick Schulz,205,5.6,-,1.0,25.9,null,71.9,null,-,4.3
Dennis Scott,629,12.9,2.8,2.1,41.7,39.7,79.3,50.2,13.4,33.4
Dexter Shouse,3,0.0,0.0,0.7,0.0,0.0,-,0.0,-6.8,-0.1
Dick Shrider,4,0.3,-,0.5,-,null,33.3,null,-,0.0
Donald Sidle,314,13.5,8.0,1.0,48.1,13.8,71.7,48.1,17.8,23.1
Dickey Simpkins,327,4.2,3.6,0.9,44.0,22.2,61.8,44.1,9.5,4.7
Doug Sims,4,1.0,1.0,0.0,40.0,null,-,null,5.0,0.0
Deividas Sirvydis,20,2.1,1.5,0.3,35.0,35.7,50.0,47.5,5.7,0.0
Donald Sloan,218,5.5,2.1,3.0,40.9,31.0,75.4,45.4,11.9,4.0
Deb Smith,48,1.5,-,0.1,26.9,null,42.9,null,-,0.7
Dennis Smith Jr.,179,11.8,3.1,4.4,40.0,31.6,65.2,45.1,12.1,-1.0
Derek Smith,408,12.8,3.2,2.1,49.9,29.4,75.3,50.4,15.1,18.3
Don Smith,8,0.8,-,0.3,15.4,null,66.7,null,-,-0.1
Don Smith,54,5.2,0.6,0.9,40.8,null,100.0,null,12.6,0.0
Donta Smith,61,2.7,1.1,0.8,42.1,30.8,65.0,45.0,11.1,0.5
Doug Smith,296,8.0,4.2,1.4,42.5,8.3,77.3,42.6,11.7,3.0
Dick Snyder,964,12.2,2.8,2.9,48.8,null,82.4,null,14.1,58.3
Darius Songaila,495,6.9,3.4,1.2,49.9,15.8,84.4,49.9,13.3,15.9
Dave Sorenson,213,8.1,4.7,1.3,44.2,null,77.8,null,14.5,5.4
Daniel Sparks,67,6.5,4.5,0.7,38.6,-,69.0,38.6,10.4,0.7
Dave Stallworth,522,9.3,4.7,1.7,43.8,null,73.2,null,14.4,20.3
D.J. Stephens,4,2.3,1.3,0.0,44.4,-,100.0,44.4,12.7,0.0
DeShawn Stevenson,824,7.2,2.2,1.6,40.6,34.0,69.8,45.6,9.9,12.1
Dennis Stewart,12,3.3,1.4,0.2,33.3,33.3,77.8,34.4,4.6,-0.2
David Stockton,6,3.0,0.3,1.5,44.4,60.0,70.0,61.1,15.7,0.1
Diamond Stone,7,1.4,0.9,0.0,23.1,-,100.0,23.1,-1.2,-0.1
Damon Stoudamire,878,13.4,3.5,6.1,40.6,35.7,83.3,46.4,15.4,55.4
D.J. Strawberry,33,2.2,0.8,0.9,31.5,24.0,47.4,34.8,6.2,-0.2
Derek Strong,456,6.8,4.9,0.6,43.0,18.0,78.6,43.2,13.8,18.5
DaJuan Summers,83,3.3,1.0,0.3,38.4,36.7,64.2,43.8,7.1,-0.1
Don Sunderlage,113,7.7,2.5,2.0,32.6,null,73.2,null,11.6,2.7
Dick Surhoff,58,3.1,1.6,0.6,29.5,null,71.7,null,10.0,0.1
Dane Suttle,46,5.9,1.1,1.0,50.7,0.0,85.7,50.7,15.3,1.0
Dan Swartz,39,4.5,2.3,0.5,38.0,null,84.7,null,12.3,1.0
Dragan Tarlać,43,2.4,2.8,0.7,39.4,-,75.8,39.4,5.6,-0.2
Donell Taylor,98,2.7,1.1,0.9,39.5,20.6,64.1,40.8,10.2,0.0
Daniel Theis,259,7.5,4.9,1.3,55.0,33.5,73.0,59.5,16.5,17.8
David Thirdkill,179,2.8,1.2,0.5,45.7,9.1,56.5,45.8,8.0,1.3
David Thompson,592,22.7,4.1,3.3,50.5,25.5,78.1,50.7,19.9,63.3
Dijon Thompson,16,2.8,1.2,0.2,42.5,30.8,87.5,47.5,16.4,0.2
Dallas Thornton,50,6.8,2.8,1.5,43.3,18.2,65.5,43.7,9.0,1.3
Dan Tieman,29,1.2,0.8,0.9,26.3,null,40.0,null,4.1,-0.5
Darren Tillis,124,3.4,2.5,0.3,42.3,0.0,62.6,42.3,10.0,0.9
Dean Tolson,80,5.0,2.2,0.4,54.6,null,54.5,null,20.1,2.2
Dick Triptow,59,5.7,-,1.6,27.5,null,72.7,null,-,1.4
Dave Twardzik,536,9.3,2.4,3.4,52.7,24.5,82.1,52.9,13.8,33.4
Darnell Valentine,620,8.7,2.1,5.0,43.7,26.1,78.7,44.2,14.0,22.1
Denzel Valentine,232,7.4,3.5,2.0,39.4,35.7,78.7,49.7,10.7,4.3
Dick Van Arsdale,921,16.4,4.1,3.3,46.4,null,79.0,null,14.4,75.2
Dennis Van Zant,1,2.0,1.0,0.0,-,-,100.0,-,39.3,0.0
David Vanterpool,22,5.5,1.7,3.0,41.8,0.0,60.0,41.8,10.9,0.0
Devin Vassell,62,5.5,2.8,0.9,40.6,34.7,84.3,49.2,10.6,1.5
David Vaughn,93,10.7,9.8,1.5,42.1,0.0,54.9,42.1,13.6,1.6
David Vaughn,118,2.9,3.1,0.3,42.3,0.0,63.8,42.3,10.1,0.6
Danny Vranes,510,5.1,3.9,1.2,49.6,10.5,57.0,49.6,9.3,15.3
Dean Wade,75,5.3,3.1,1.0,44.1,36.9,75.0,56.5,11.5,2.2
Dwyane Wade,1054,22.0,4.7,5.4,48.0,29.3,76.5,49.5,23.5,120.7
Dajuan Wagner,103,9.4,1.4,1.9,36.6,32.1,77.0,41.4,9.9,0.0
Danny Wagner,11,6.3,-,1.6,35.2,null,88.6,null,-,0.6
Dion Waiters,419,13.1,2.6,2.8,41.2,34.6,69.4,46.8,12.0,8.8
Darrell Walker,720,8.9,4.4,4.6,43.5,5.9,71.3,43.5,13.7,27.4
Dwight Waller,20,2.0,2.7,0.3,37.8,0.0,46.2,37.8,7.1,0.1
Derrick Walton,42,2.0,0.8,1.0,40.6,41.5,86.7,53.9,9.7,1.0
Darius Washington,18,2.9,1.1,0.8,43.8,33.3,53.8,47.9,9.0,0.0
Donald Washington,56,3.9,1.8,0.6,45.3,0.0,67.9,45.3,9.5,0.4
Duane Washington,19,2.8,1.3,2.1,38.3,50.0,80.0,40.4,13.4,0.4
Darryl Watkins,14,2.5,2.8,0.2,41.4,-,47.8,41.4,6.5,-0.1
David Wear,2,0.0,1.0,0.5,0.0,0.0,-,0.0,2.4,0.0
Dick Wehr,9,1.3,-,0.3,23.8,null,33.3,null,-,-0.1
David Wesley,949,12.5,2.5,4.4,42.4,36.8,78.6,48.0,14.2,61.3
David West,1034,13.6,6.4,2.2,49.5,26.5,81.7,49.8,18.6,85.9
Delonte West,432,9.7,2.9,3.6,44.8,37.2,82.6,50.1,13.9,24.5
Doug West,676,9.6,2.5,1.9,48.1,19.1,80.1,48.4,11.5,17.7
Dexter Westbrook,12,4.0,1.9,0.4,48.7,-,71.4,48.7,7.0,0.3
DeJuan Wheat,80,3.3,0.7,1.6,38.3,39.0,70.0,44.4,12.9,0.5
D.J. White,138,5.9,3.2,0.6,50.7,33.3,72.0,50.7,14.5,3.8
Derrick White,188,10.8,3.2,3.4,45.2,35.7,82.5,52.2,15.5,10.2
Donald Whiteside,30,2.0,0.4,1.2,33.3,32.4,64.7,43.9,7.2,0.1
Dwayne Whitfield,8,5.0,3.1,0.3,43.3,-,63.6,43.3,9.3,0.0
D.C. Wilcutt,59,2.2,-,1.4,33.9,null,73.3,null,-,1.1
Damien Wilkins,582,6.2,2.3,1.4,42.6,32.7,78.3,45.8,11.5,12.1
Dominique Wilkins,1074,24.8,6.7,2.5,46.1,31.9,81.1,47.8,21.6,117.5
Dale Wilkinson,12,1.2,0.3,0.2,25.0,0.0,85.7,25.0,-1.3,-0.1
Deron Williams,845,16.3,3.1,8.1,44.5,35.7,82.2,49.8,18.2,77.3
Derrick Williams,428,8.9,4.0,0.7,43.4,30.0,71.0,47.5,13.4,14.1
Duck Williams,77,6.6,1.4,2.4,44.7,0.0,70.0,44.7,8.6,-0.3
Dedric Willoughby,25,7.6,2.0,2.6,34.1,29.6,76.5,42.2,12.2,0.4
D.J. Wilson,142,4.3,3.1,0.7,41.1,32.9,59.8,49.6,10.2,2.4
Dylan Windler,31,5.2,3.5,1.1,43.8,33.8,77.8,53.8,10.8,0.5
David Wingate,740,5.6,1.9,1.9,44.5,27.2,73.8,45.5,10.0,11.7
Dontonio Wingfield,114,3.7,2.4,0.7,38.9,30.9,72.1,44.7,11.4,1.8
Dave Wohl,410,6.2,1.4,3.4,43.0,null,75.0,null,11.0,6.1
David Wood,412,3.9,2.4,0.7,44.9,33.8,78.5,49.3,10.0,10.2
Delon Wright,334,7.8,3.3,3.2,45.3,35.0,79.2,50.8,15.9,19.2
Dorell Wright,549,8.4,3.8,1.5,42.4,36.5,80.6,50.3,14.4,25.9
Dennis Wuycik,157,4.4,2.1,0.8,46.0,14.3,67.2,46.1,9.0,2.2
Danny Young,574,4.6,1.2,2.9,43.7,32.7,83.5,48.0,12.2,20.2
Dave Zeller,61,1.5,0.4,1.0,35.3,null,75.0,null,9.1,-0.1
Derrick Zimmerman,2,2.0,2.0,3.5,66.7,-,-,66.7,5.5,0.0
